date,value
20191028,18061.98
20191029,18063.42
20191030,18064.87
20191031,18066.31
20191101,18067.76
20191104,18069.20
20191105,18070.65
20191106,18072.09
20191107,18073.54
20191108,18074.99
20191111,18076.43
20191112,18077.88
20191113,18079.32
20191114,18080.77
20191115,18082.22
20191118,18083.66
20191119,18085.11
20191120,18086.56
20191121,18088.00
20191122,18089.45
20191125,18090.90
20191126,18092.34
20191127,18093.79
20191128,18095.24
20191129,18096.69
20191202,18098.14
20191203,18099.58
20191204,18101.03
20191205,18102.48
20191206,18103.93
20191209,18105.38
20191210,18106.82
20191211,18108.27
20191212,18109.72
20191213,18111.17
20191216,18112.62
20191217,18114.07
20191218,18115.52
20191219,18116.97
20191220,18118.42
20191223,18119.86
20191224,18121.31
20191225,18122.76
20191226,18124.21
20191227,18125.66
20191230,18127.11
20191231,18128.56
20200102,18130.01
20200103,18131.46
20200106,18132.92
20200107,18134.37
20200108,18135.82
20200109,18137.27
20200110,18138.72
20200113,18140.17
20200114,18141.62
20200115,18143.07
20200116,18144.52
20200117,18145.98
20200120,18147.43
20200121,18148.88
20200122,18150.33
20200123,18151.78
20200203,18151.78
20200204,18525.14
20200205,18676.21
20200206,18851.04
20200207,18736.32
20200210,19014.80
20200211,19114.23
20200212,19169.88
20200213,19085.70
20200214,19233.57
20200217,19579.45
20200218,19442.44
20200219,19407.67
20200220,19645.30
20200221,19660.55
20200224,19434.74
20200225,19219.63
20200226,19350.27
20200227,19433.12
20200228,18971.99
20200302,19654.49
20200303,19619.48
20200304,19892.12
20200305,20135.28
20200306,19829.51
20200309,19331.78
20200310,19547.74
20200311,19342.38
20200312,19069.15
20200313,18767.39
20200316,18292.03
20200317,18242.83
20200318,17937.74
20200319,17622.17
20200320,17929.81
20200323,17423.31
20200324,17878.68
20200325,18290.64
20200326,18154.22
20200327,18263.61
20200330,18143.59
20200331,18073.79
20200401,17997.05
20200402,18171.28
20200403,18107.20
20200407,18387.36
20200408,18345.10
20200409,18372.96
20200410,18284.83
20200413,18301.59
20200414,18467.85
20200415,18353.98
20200416,18327.67
20200417,18406.93
20200420,18476.91
20200421,18336.34
20200422,18345.81
20200423,18303.32
20200424,18196.66
20200427,18337.02
20200428,18341.06
20200429,18680.27
20200430,18832.48
20200506,18776.70
20200507,18811.97
20200508,18931.55
20200511,18974.01
20200512,18856.86
20200513,18913.47
20200514,18672.75
20200515,18603.18
20200518,18665.80
