date,value
20260127,1.399017
20260128,1.400275
20260129,1.403945
20260130,1.399084
20260202,1.388820
20260203,1.394356
20260204,1.398300
20260205,1.395410
20260206,1.392667
20260209,1.400385
20260210,1.400920
20260211,1.399849
20260212,1.400438
20260213,1.394386
20260224,1.399206
20260225,1.402106
20260226,1.401183
20260227,1.399524
20260302,1.401367
20260303,1.393925
20260304,1.388476
20260305,1.393085
20260306,1.394389
20260309,1.389789
20260310,1.395854
20260311,1.398895
20260312,1.397163
20260313,1.395279
20260316,1.395527
20260317,1.392037
20260318,1.394174
20260319,1.386495
20260320,1.384835
20260323,1.369594
20260324,1.375395
20260325,1.381813
20260326,1.375683
20260327,1.378244
20260330,1.377158
20260331,1.372872
20260401,1.380647
